LogID,UserID,Role,Timestamp,HTTP_Method,Endpoint,IP_Address,HTTP_Response,Anomalous
ea010f76-350f-402c-980f-5a228accf911,55,Staff,2025-02-20 04:38:29,GET,/patient/scheduling,10.0.0.232,200,0
c6eab6e2-f8ee-4a4f-aa90-7d66d96495d8,50,Staff,2025-01-27 05:00:55,GET,/patient/scheduling,10.0.0.99,200,0
7568b389-8f5a-4f9e-8580-57f5cc82c708,12,Doctor,2024-12-22 08:00:55,POST,/patient/records/8555?export=true&limit=1000,10.0.0.247,200,0
5af2267a-5469-49ea-96e4-2b10fc55faa4,23,Nurse,2024-12-17 11:03:31,GET,/patient/insurance/5017,10.0.0.212,200,0
ef032176-1f79-43b9-baeb-54bef26a9100,55,Staff,2024-12-15 02:10:35,GET,/pharmacy/refills/7111,10.0.0.28,200,0
4efb8cfd-5537-4afc-8ab0-9ed6edf0a48d,10,Doctor,2025-02-04 04:06:52,DELETE,/patient/appointments/cancel,10.0.0.213,200,0
b6dea44a-910a-4f22-a2c1-8b046522916b,22,Nurse,2025-01-06 06:46:32,GET,/pharmacy/refills/6887,10.0.0.87,200,0
206f7e71-f7de-49e1-b7ab-93dca237eb64,23,Nurse,2025-01-11 02:23:01,GET,/patient/appointments/cancel,10.0.0.226,304,0
dfc6f95e-1727-4ebe-97ad-a7fdef1f0c35,41,Nurse,2024-12-13 13:08:46,GET,/pharmacy/refills/6268,10.0.0.125,200,0
39657e71-b079-41ff-bf8d-0e74640a92f3,18,Doctor,2024-12-08 21:29:27,GET,/patient/appointments/cancel,10.0.0.159,200,0
87a26931-171a-4ba7-a9a4-aed8589e892c,29,Nurse,2024-12-23 14:53:30,GET,/pharmacy/orders/9213,10.0.0.140,200,0
728e903f-142a-470e-ae8b-dfcb78b5a108,24,Nurse,2025-02-14 05:02:17,GET,/claims/status/4458,10.0.0.12,302,0
99c38d21-595b-4f8e-ab9a-404a1f1eeae0,15,Doctor,2024-12-22 10:26:21,POST,/patient/insurance/8332,10.0.0.245,200,0
521eed80-bc4a-46a3-943a-7c7bbb7f3b74,23,Nurse,2024-12-27 06:35:36,GET,/patient/appointments/confirm,10.0.0.158,200,0
ed013f95-1ad5-4cce-8240-1982c07437f8,12,Doctor,2024-12-25 12:55:15,POST,/patient/labs/6301,10.0.0.97,200,0
d2b55e14-83b2-48bc-bc00-3acf838cb331,26,Nurse,2025-02-16 05:24:11,GET,/patient/appointments/cancel,10.0.0.21,200,0
7819eee1-f473-4d06-add0-dd921624b49a,34,Nurse,2024-12-01 10:15:31,POST,/patient/appointments/confirm,10.0.0.5,200,0
7dbbbae3-0a79-4dbf-83de-0639e8375862,57,Staff,2024-11-30 01:39:05,GET,/patient/scheduling,10.0.0.202,200,0
d34a1dba-9acf-432f-8e0f-c1706e8b50fb,18,Doctor,2024-11-30 04:50:20,GET,/patient/insurance/3974,10.0.0.131,200,0
dd48063b-4392-4dc7-aa3f-f0dc6b72c297,30,Nurse,2025-01-07 08:35:06,POST,/claims/status/4995,10.0.0.231,500,0
9bd9864f-0aff-4e12-850d-2c1cf65970c0,32,Nurse,2024-12-27 06:53:11,GET,/patient/labs/2202,10.0.0.83,200,0
0721d62b-11b2-4729-b50e-3450ee7b3a22,29,Nurse,2024-12-08 09:30:39,GET,/patient/insurance/6036,10.0.0.159,200,0
13acd82d-897e-4743-9feb-15af54b5e6df,38,Nurse,2025-01-08 00:08:19,GET,/patient/insurance/1197,10.0.0.236,201,0
a3055a3b-4082-4f32-93ce-431c9edbde62,32,Nurse,2024-11-30 14:11:22,GET,/patient/appointments/cancel,10.0.0.63,200,0
6edc65df-2234-4690-bac2-9ad4ca8bbffe,23,Nurse,2025-01-13 23:12:17,GET,/patient/appointments/confirm,10.0.0.72,200,0
e50d835c-189d-4bd6-b831-a4d349ad6064,66,Admin,2025-02-24 02:52:27,GET,/admin/users/65,10.0.0.71,200,0
40f59104-7ab0-48c1-bfa6-a35a956fd944,60,Staff,2025-02-10 06:11:48,GET,/claims/status/9976,10.0.0.26,200,0
52b5f3fe-7238-4bd0-85e2-81f1bd7208b6,50,Staff,2025-01-27 22:57:37,OPTIONS,/patient/scheduling,10.0.0.133,302,0
5b82bd36-871f-41cd-9d55-7f87a27512da,36,Nurse,2025-01-20 08:42:39,PATCH,/billing/invoices/8185?export=true&limit=500,10.0.0.198,200,0
827d006e-7867-4a8f-8f10-e72b5cf776f2,42,Nurse,2025-02-13 14:57:22,GET,/patient/labs/8848,10.0.0.234,200,0
68c7b783-dc9e-48a8-90f2-44739aed5998,47,Staff,2025-02-02 23:08:38,POST,/inventory/items/4342?export=true&limit=300,10.0.0.148,200,0
44917dd5-48db-44a0-9e98-9ea0398f916b,57,Staff,2025-02-01 09:53:12,GET,/pharmacy/orders/8338,10.0.0.237,200,0
86fad080-cefd-4443-bc8e-ce793862b3d7,51,Staff,2025-01-12 05:49:34,POST,/lab/tests/8293,10.0.0.87,200,0
67eeb227-8bbc-491c-978b-93e9eac33945,58,Staff,2025-01-15 10:40:35,HEAD,/pharmacy/orders/5658,10.0.0.11,200,0
7095a59b-5665-445a-a06b-71a942d7614a,27,Nurse,2024-12-27 14:56:41,GET,/pharmacy/refills/9425,199.71.69.78,200,0
5181ba11-3e4f-4918-94b4-acb6ace19b0c,10,Doctor,2025-02-19 14:13:46,OPTIONS,/patient/appointments/663,10.0.0.249,200,0
5de615df-c081-4b2e-bf8d-18569c34a30c,34,Nurse,2024-12-01 08:36:25,GET,/patient/labs/3277,10.0.0.87,304,0
d59c7e11-5312-48f1-aff1-0b4d96be047b,55,Staff,2025-01-05 09:36:01,GET,/patient/scheduling,10.0.0.8,200,0
0dd63853-2cdb-44ec-9b96-48ab45c0ee43,15,Doctor,2025-01-23 10:25:54,POST,/patient/appointments/975,10.0.0.159,200,0
fab920ae-2b3b-4528-9b26-d1d24a470c68,51,Staff,2025-02-01 23:34:22,OPTIONS,/lab/tests/9096,10.0.0.192,200,0
22db1bdf-ed23-4a12-8216-592fc6b9f2f6,51,Staff,2025-01-11 14:00:48,POST,/pharmacy/refills/5911,10.0.0.243,200,0
7bde4fc4-f84c-49d7-bd67-3fac5c3fc8f1,27,Nurse,2025-01-05 13:59:39,GET,/patient/appointments/cancel,10.0.0.151,304,0
fab34af2-6eca-4573-9882-b9598c0d2312,31,Nurse,2024-11-27 11:28:44,GET,/patient/appointments/confirm,10.0.0.1,200,0
868bc5ca-0a4a-4529-bc33-1d4a2dbc1a10,48,Staff,2025-02-22 07:14:32,GET,/pharmacy/refills/6471,10.0.0.8,403,0
42c6d47f-763a-423e-9c45-b32e03f75f6b,36,Nurse,2025-01-21 12:24:59,GET,/patient/labs/7433,10.0.0.120,200,0
ee57e640-2682-4388-ada2-b0dbc5988d1a,60,Staff,2024-12-25 10:33:15,POST,/inventory/items/8172?export=true&limit=300,10.0.0.119,200,0
b8a8c623-3eaf-41e5-a8f6-911f8097b4d0,19,Doctor,2024-12-22 12:52:59,GET,/patient/appointments/cancel,10.0.0.85,200,0
d2fcb443-f3f0-40cd-9a98-dd918751e785,16,Doctor,2024-12-08 14:39:58,POST,/patient/insurance/2552,10.0.0.104,403,0
c8d0d86d-4d05-4822-8644-7f08352d3fa2,51,Staff,2025-02-12 13:36:47,POST,/lab/tests/8882,10.0.0.176,200,0
6ed4b126-ce79-4391-88e9-598f1b652fe8,41,Nurse,2025-01-09 10:39:44,POST,/patient/labs/4528,10.0.0.151,302,0
21eac9ac-e605-4676-8687-e3f64231bfe3,22,Nurse,2024-11-26 13:37:38,POST,/patient/labs/6942,10.0.0.212,200,0
cf9b266e-9b59-4f6d-b882-742152ec2d1b,57,Staff,2024-12-16 10:25:24,GET,/patient/scheduling,10.0.0.188,304,0
37a3e43e-9d35-4b02-ab7b-1428da2e5285,51,Staff,2024-12-31 14:47:57,POST,/pharmacy/refills/6951,10.0.0.134,302,0
8f89c710-7b93-4aed-918d-aab96d9bf197,35,Nurse,2025-01-26 13:05:45,GET,/pharmacy/refills/8816,10.0.0.214,200,0
0add0195-83c0-48d6-8805-2540c0dae59d,56,Staff,2025-02-14 04:59:19,GET,/pharmacy/orders/8604,18.43.232.190,200,0
48d8c5e8-b525-4d45-a011-435352a7a337,42,Nurse,2025-01-18 12:37:53,POST,/patient/appointments/confirm,10.0.0.251,200,0
e084eeed-3913-45d4-a15b-fed88bd7bf5b,48,Staff,2024-12-03 10:52:27,GET,/patient/scheduling,10.0.0.154,200,0
ec3b4019-5fec-4a7b-ba4e-810125231bd8,36,Nurse,2024-12-29 10:46:03,GET,/claims/status/8578,10.0.0.145,304,0
231a19c9-bc45-4c9c-b397-1e18a377f23d,58,Staff,2024-12-01 13:59:55,GET,/pharmacy/refills/8333,10.0.0.189,302,0
0e2b78df-94dd-4cab-88fc-8909599f209a,43,Nurse,2025-01-10 05:06:37,GET,/patient/insurance/4467,10.0.0.180,200,0
0f76012d-f413-4f9a-833d-e96ec764233a,58,Staff,2024-11-29 05:09:11,POST,/pharmacy/refills/8590,10.0.0.58,200,0
e252dcc3-e80d-4306-abbb-896eedf34882,56,Staff,2024-12-03 06:31:25,GET,/pharmacy/refills/9272,10.0.0.12,200,0
8679a219-1f7a-41c5-9bbb-7a4027f18b13,2,Doctor,2025-01-08 20:41:44,POST,/patient/appointments/555,10.0.0.86,201,0
07324bcc-0761-45b8-88cf-a27861073b77,58,Staff,2024-12-23 09:19:34,GET,/pharmacy/refills/7962,10.0.0.58,200,0
e21fa074-f192-4722-8cdb-f62796d1c26a,21,Nurse,2024-12-28 11:50:28,GET,/patient/labs/6691,10.0.0.32,201,0
f7919963-e966-4e3f-add7-634ab8ec6b25,25,Nurse,2025-02-03 07:20:51,GET,/patient/appointments/cancel,10.0.0.117,200,0
6b714ebc-426e-46fc-925e-99f43b13fb07,28,Nurse,2025-01-30 09:40:23,POST,/claims/status/3996,10.0.0.181,304,0
143fd3ca-efcf-4ba9-8cf2-f84d16dcde1d,30,Nurse,2025-01-29 10:21:12,DELETE,/lab/results/9989,10.0.0.127,201,0
c6703be5-50af-436e-b7c0-2ee2758b1bae,5,Doctor,2024-11-27 11:48:50,GET,/patient/appointments/confirm,10.0.0.84,302,0
c161133d-b2fa-4863-92c4-7beb8f6da5e5,25,Nurse,2025-01-24 13:53:53,GET,/patient/insurance/2023,10.0.0.112,200,0
5098a1aa-9ea5-414f-8a4e-e1e393ed7efb,55,Staff,2024-12-14 08:11:56,POST,/pharmacy/refills/5664,10.0.0.143,200,0
c71e6d64-fd2d-4caa-a6c1-9eadfe699f8c,38,Nurse,2025-02-14 08:15:21,GET,/pharmacy/refills/9700,10.0.0.215,200,0
5dec99c0-1b2a-4737-b78a-ae912a76cefb,22,Nurse,2025-02-02 08:33:51,GET,/patient/appointments/cancel,10.0.0.229,200,0
f08b87ac-91b0-4964-931b-e9ec15f5474b,48,Staff,2024-12-11 06:13:53,PATCH,/billing/invoices/7618?export=true&limit=500,10.0.0.194,201,0
7db9a32c-3540-4a3f-bdcd-e81efd8c5a17,1,Doctor,2024-12-26 05:07:52,GET,/patient/appointments/confirm,10.0.0.215,200,0
0bee567b-25ac-4544-b50e-799abeb2c76e,32,Nurse,2025-01-08 10:48:28,GET,/patient/appointments/confirm,10.0.0.91,200,0
5be84e3c-1667-4491-b1b3-cc770bda6976,21,Nurse,2025-01-23 19:34:59,GET,/claims/status/9966,10.0.0.3,200,0
2ace829a-7386-490b-9acc-d0569e09efe2,6,Doctor,2025-01-05 23:42:57,HEAD,/patient/records/3594?export=true&limit=1000,10.0.0.159,200,0
8fbd9fba-6cc0-4dce-8076-747f86c590bd,54,Staff,2025-01-07 07:01:51,GET,/pharmacy/refills/5796,10.0.0.193,200,0
57ac5035-ff37-4749-a166-859e70582076,38,Nurse,2025-02-06 13:27:38,POST,/patient/labs/7441,10.0.0.31,200,0
ca2de25d-c183-4b62-9ada-8bf3db8a43b2,22,Nurse,2025-02-01 11:14:10,POST,/lab/results/8916,10.0.0.173,200,0
83fd4d42-fdc7-4c48-bfff-e7a3ca58e38e,39,Nurse,2024-12-01 11:35:57,OPTIONS,/patient/appointments/873,10.0.0.116,200,0
76b0cf11-696a-44b2-9441-22d76f9d835a,48,Staff,2024-12-29 12:12:42,POST,/claims/status/4736,10.0.0.194,200,0
3cca2faf-8deb-415b-af6a-b82a129f9031,33,Nurse,2024-12-07 06:16:24,POST,/lab/tests/9560,10.0.0.242,200,0
241a2e7d-dec8-49b8-ac47-d0678f09f679,25,Nurse,2024-12-24 14:08:29,POST,/pharmacy/refills/8715,10.0.0.28,200,0
0c020108-7b76-4342-8552-b84c7cf05c91,24,Nurse,2025-01-18 10:52:56,GET,/patient/insurance/5248,10.0.0.184,200,0
400cf5eb-4cc8-4c61-9fc7-fcddb5aff650,26,Nurse,2025-01-30 16:53:41,POST,/patient/insurance/1582,10.0.0.135,201,0
eabf24f2-3536-4676-9b9a-92d2c8aa213c,11,Doctor,2025-02-05 18:29:19,PUT,/patient/labs/3216,10.0.0.129,200,0
de2c3456-9d2e-43e5-ad4e-5d40f6c305e7,52,Staff,2024-12-07 12:50:36,POST,/lab/tests/9826,10.0.0.171,200,0
833cf24b-2ed0-458a-9dd7-21ca133ab6cf,60,Staff,2025-01-15 02:50:57,GET,/claims/status/6802,10.0.0.177,200,0
049cc562-6974-4372-ba2b-8ec1b2eaa85e,49,Staff,2025-01-18 05:21:53,GET,/claims/status/9463,10.0.0.132,200,0
9ef1e5e6-d87a-4da1-b32a-0af29d740752,33,Nurse,2025-01-14 22:54:17,POST,/patient/labs/7584,10.0.0.53,200,0
e27ec71e-dbf5-4e26-968f-52566a2d07b6,14,Doctor,2025-02-15 14:54:29,POST,/claims/status/7648,10.0.0.130,201,0
4a83acd9-be46-4613-b0de-eed35573805b,39,Nurse,2025-02-22 12:52:05,GET,/patient/labs/5338,10.0.0.20,302,0
3ee7bdb3-822a-4f4d-8a2e-cca37c0f4b3a,40,Nurse,2024-12-07 21:25:16,PUT,/pharmacy/refills/7930,10.0.0.101,200,0
cbbf8e3b-4ba1-433a-8345-81827bb45fde,52,Staff,2025-02-02 11:53:20,GET,/patient/scheduling,82.122.232.254,403,0
7b19c1e1-90bd-4314-b80b-4de0c0cc148b,33,Nurse,2024-12-09 08:28:36,OPTIONS,/pharmacy/refills/5136,10.0.0.184,304,0
4cb28f25-92e6-47e0-9144-a8ae4ef0c5e3,35,Nurse,2024-11-27 12:17:10,GET,/patient/insurance/1024,10.0.0.246,200,0
452d468a-cae2-4ee7-b4fa-da3765479e35,51,Staff,2024-12-21 12:51:39,HEAD,/lab/tests/8882,10.0.0.140,201,0
f0668f03-80a7-47a7-b6f1-53792a33cd80,46,Staff,2025-01-04 08:53:28,GET,/pharmacy/refills/7828,10.0.0.39,302,0
093c8aa1-a90f-41a9-a5b8-73de874f49e7,36,Nurse,2025-01-01 13:21:16,GET,/patient/insurance/8905,10.0.0.32,200,0
cf94397f-4316-431a-ad00-bfa96c9e1eff,39,Nurse,2024-12-22 09:43:22,GET,/patient/labs/5062,10.0.0.123,200,0
d3fad447-ec07-4697-80c6-59bc39ce02af,56,Staff,2024-12-07 09:20:33,PATCH,/claims/status/4279,10.0.0.145,200,0
253ad671-776b-4e3d-ac88-9bdda742f18a,53,Staff,2025-01-19 15:12:28,GET,/pharmacy/orders/6198,10.0.0.133,304,0
99833f1b-97a2-4d1e-8cae-ff7cc7690c65,60,Staff,2024-12-25 17:20:26,HEAD,/claims/status/8432,10.0.0.49,201,0
e595d729-fed7-4900-ac55-a766d331519b,11,Doctor,2024-12-11 16:58:59,GET,/patient/labs/1071,10.0.0.140,200,0
6e621ea4-33cf-4417-bc35-00b332281900,67,Admin,2025-01-07 06:00:00,GET,/admin/users/62,10.0.0.195,500,0
626cbab7-f9fd-4d26-bcf6-cdf4eb05c7d3,40,Nurse,2025-02-07 05:50:21,PUT,/pharmacy/refills/7457,10.0.0.201,200,0
79e56c86-7d55-4cfb-83f4-fb54e5a8491c,60,Staff,2024-12-18 09:35:08,OPTIONS,/patient/scheduling,10.0.0.24,200,0
0200dc4f-0a72-4d67-9713-38cffff5219c,24,Nurse,2024-12-31 05:56:54,PATCH,/patient/insurance/1486,10.0.0.79,201,0
a3dab479-d39d-478d-8995-9f969ef36cc6,35,Nurse,2025-01-11 11:21:47,GET,/claims/status/5212,10.0.0.24,200,0
b93b8b73-c742-4c24-9c7c-a95dbd82768f,46,Staff,2024-11-28 12:17:50,GET,/pharmacy/orders/6247,10.0.0.202,302,0
7bac0895-8ec1-4b74-9657-60693c3de9dd,31,Nurse,2025-01-24 05:28:15,DELETE,/claims/status/7472,10.0.0.220,200,0
e282ae12-71e9-4e2c-81e3-e7b06bcce88d,21,Nurse,2025-01-31 08:45:45,GET,/pharmacy/orders/5083,10.0.0.138,200,0
ac66da96-782d-49bd-a35d-7740919ab91c,38,Nurse,2024-12-08 01:42:55,GET,/patient/appointments/confirm,10.0.0.177,500,0
a1636352-2a2a-4286-b7ad-0dba1c402683,34,Nurse,2025-01-03 12:41:18,GET,/patient/appointments/confirm,10.0.0.43,200,0
cd7f679d-2da6-4433-ac72-4d64e4bd50f4,54,Staff,2025-01-26 11:09:41,GET,/pharmacy/refills/7558,10.0.0.114,200,0
2b7c46ca-1abc-4407-af39-dfa1dc5ef6c1,57,Staff,2024-12-24 05:10:12,POST,/lab/tests/7338,10.0.0.231,200,0
e73e5283-736c-47cc-9ade-9b191a7d762b,20,Doctor,2025-01-10 01:09:16,GET,/claims/status/5399,10.0.0.142,200,0
fb261173-89b8-4f96-958b-3f0e5e131421,25,Nurse,2025-01-23 04:25:03,POST,/lab/tests/7328,10.0.0.93,201,0
8835a614-ad02-4bef-98c0-839176d3f11b,37,Nurse,2025-02-03 07:40:25,PUT,/pharmacy/refills/6141,10.0.0.237,200,0
193742da-213a-4dc1-b283-b72031b47772,21,Nurse,2024-12-23 07:18:17,POST,/lab/results/8735,10.0.0.86,500,0
07a77eb1-f18c-422d-b8a2-f342538fe7b6,21,Nurse,2025-01-27 09:51:28,POST,/pharmacy/refills/5202,10.0.0.10,200,0
51ac3532-d823-43d7-9c7f-91e30a518966,47,Staff,2025-01-25 13:43:33,GET,/pharmacy/orders/5998,10.0.0.54,302,0
a025bd97-b7e7-4ad6-b541-dd81c095b324,50,Staff,2024-12-21 11:11:28,POST,/billing/invoices/8400?export=true&limit=500,10.0.0.240,302,0
e8339952-6584-4ebb-aa34-72e8b29d7b10,32,Nurse,2024-12-23 15:06:35,POST,/pharmacy/refills/7988,10.0.0.41,200,0
33d64971-ff7b-4c91-9e21-3115740c524b,53,Staff,2024-12-17 12:28:14,DELETE,/pharmacy/refills/8624,10.0.0.61,200,0
c17e0761-d2b4-44ab-82c5-acbd6f4cebbc,40,Nurse,2025-01-03 13:33:12,POST,/patient/appointments/confirm,10.0.0.245,302,0
dedc7401-44c3-4d6a-a20d-8c4bbf1e7712,32,Nurse,2024-12-19 11:19:15,DELETE,/pharmacy/refills/5829,10.0.0.47,200,0
0d76520f-8a46-481e-8f06-e252121c480c,41,Nurse,2025-01-15 14:35:42,GET,/pharmacy/refills/7859,10.0.0.34,200,0
088747c0-d510-4510-bcd3-8315546376a6,59,Staff,2025-01-18 12:37:56,POST,/patient/scheduling,10.0.0.176,500,0
704948bd-5a41-4159-aa49-8f41e354e3eb,54,Staff,2025-01-25 03:24:13,PUT,/lab/tests/8852,10.0.0.133,200,0
de9b6cae-1b74-4af9-9c58-5560973fddaf,56,Staff,2025-01-05 23:06:32,POST,/patient/scheduling,10.0.0.19,201,0
a1c779c3-77c3-4305-bbbc-6481ee616628,1,Doctor,2024-12-12 11:11:04,GET,/claims/status/3499,10.0.0.203,200,0
10b868ff-4f34-461e-b3b7-0347ec706e34,11,Doctor,2025-02-03 08:34:49,PUT,/claims/status/7707,10.0.0.47,200,0
b9ff1eda-32c9-44f6-8904-2648c9f9b295,3,Doctor,2025-02-09 08:38:34,GET,/pharmacy/orders/5010,10.0.0.45,201,0
019dd214-b767-4fa0-ab65-cd9304f90b4b,31,Nurse,2025-01-20 14:26:21,POST,/claims/status/9765,10.0.0.113,200,0
804fdae1-6b89-4c4b-bad9-3c7a35b627a7,31,Nurse,2024-11-30 13:36:53,GET,/claims/status/7594,10.0.0.219,304,0
1b82e237-1af5-48c1-b884-5ff96b50519c,35,Nurse,2024-12-30 11:17:03,PUT,/patient/labs/3445,10.0.0.51,200,0
29230a14-b4f7-4a82-b845-c059d59253c9,9,Doctor,2025-02-07 08:31:54,POST,/patient/labs/1869,10.0.0.146,500,0
d3a0ccbe-eba9-414e-8fe1-f006f381e5bc,46,Staff,2024-11-29 02:11:11,PATCH,/lab/tests/7378,10.0.0.235,302,0
bddae2dc-771f-496a-bedb-5abce543eaf8,26,Nurse,2025-01-12 12:30:02,POST,/billing/invoices/8060?export=true&limit=500,10.0.0.221,403,0
622e47c4-d051-4564-bce3-68d3f16bb7da,59,Staff,2025-02-24 19:09:11,POST,/patient/invoices/8610?export=true&limit=400,10.0.0.63,200,0
67a30457-fced-460a-8721-82be923777a8,52,Staff,2025-01-04 12:20:42,POST,/pharmacy/refills/5236,10.0.0.186,201,0
87cafabd-7749-49cb-9b56-61afaafd1e2d,12,Doctor,2025-02-08 15:29:45,POST,/patient/appointments/649,10.0.0.28,302,0
d384f491-ad8c-4e77-a5ee-a515b1b96b20,35,Nurse,2025-02-01 08:15:49,HEAD,/pharmacy/refills/7398,10.0.0.75,200,0
f1ca435c-43db-4deb-a918-e06bdab75ad9,28,Nurse,2025-01-08 03:55:57,GET,/pharmacy/refills/8094,10.0.0.138,200,0
edd1764e-e589-46b6-af14-b90e27d4f284,29,Nurse,2024-12-09 15:45:23,GET,/patient/appointments/cancel,10.0.0.194,200,0
fe197d41-ef7f-427a-a283-4e099d898e20,40,Nurse,2025-01-10 09:30:21,GET,/patient/insurance/8663,10.0.0.57,200,0
3f8cbc6c-8e01-415b-9afe-c861d61825fb,9,Doctor,2025-01-13 13:20:01,HEAD,/lab/tests/8748,10.0.0.152,500,0
9d91a4e6-872b-46a9-ba0d-fcb6dfb0e496,56,Staff,2024-12-28 00:58:44,PUT,/pharmacy/refills/6498,10.0.0.44,200,0
99b05f3d-5a57-40c7-9bae-cd161ab8c791,48,Staff,2025-01-21 04:02:25,GET,/patient/scheduling,10.0.0.1,200,0
234d9c1b-6f73-42b9-a598-9111257b82bb,9,Doctor,2025-01-15 12:31:30,OPTIONS,/patient/appointments/confirm,10.0.0.128,200,0
31ac5ec1-94e9-4a67-9b37-c8a8a9b72f49,51,Staff,2024-12-01 13:41:35,OPTIONS,/patient/invoices/8158?export=true&limit=400,10.0.0.246,200,0
8e689f3c-2830-4881-9624-3267ccdb726b,58,Staff,2024-12-14 14:51:30,POST,/pharmacy/refills/9569,10.0.0.97,200,0
272a5bb1-e855-4bdd-bf04-80299d3790bb,37,Nurse,2025-02-18 05:59:33,POST,/patient/insurance/7852,10.0.0.235,200,0
55bf1a77-c7d3-42fc-bdeb-f1628a3a433a,39,Nurse,2025-02-06 09:48:29,GET,/patient/appointments/confirm,10.0.0.127,200,0
1c519cac-09b9-47c3-b221-9134d2bcba9f,8,Doctor,2025-02-24 13:50:23,POST,/patient/appointments/confirm,10.0.0.172,302,0
d12edf96-ef3f-47e1-9b3f-3e5cd28df3bd,22,Nurse,2025-02-09 12:26:37,POST,/billing/invoices/3401?export=true&limit=500,10.0.0.197,302,0
5e499dd2-ff1f-4692-be82-792db05cde43,60,Staff,2025-01-14 09:51:09,POST,/claims/status/3213,10.0.0.28,200,0
7e57708c-b6e2-45e1-94bd-d764e15540ec,60,Staff,2024-12-25 00:41:47,GET,/claims/status/5435,10.0.0.110,201,0
830e6f78-2844-4503-8922-4e1d9eb7136e,56,Staff,2024-12-10 22:34:50,GET,/pharmacy/refills/5828,10.0.0.179,200,0
67b3f2bf-78cd-4f22-a633-975126deb60c,35,Nurse,2025-01-06 12:57:36,GET,/patient/appointments/confirm,10.0.0.167,200,0
e19acd6b-f596-4ddc-9229-f2322bfde74f,46,Staff,2025-01-01 12:56:13,GET,/pharmacy/orders/7348,10.0.0.200,302,0
03cea9fc-0381-4100-95b4-0c826ac0da4f,70,Admin,2025-01-26 11:03:02,POST,/patient/records/2149?export=true&limit=1000,10.0.0.52,302,0
bdfe0b2a-4eef-4d9e-bb39-95c7febf68ec,35,Nurse,2025-02-23 02:35:18,POST,/patient/appointments/cancel,10.0.0.154,200,0
272d4df8-69a4-417e-b20b-9622ef215c3d,70,Admin,2024-12-21 05:58:19,GET,/admin/settings/69,10.0.0.218,200,0
c23c4ab2-4e49-4a19-ba97-3049084c85b0,41,Nurse,2024-12-12 06:23:04,GET,/pharmacy/orders/6915,10.0.0.245,304,0
7aa41267-caf6-47f8-88b6-8b2d2d8e1750,49,Staff,2024-12-03 00:46:51,POST,/inventory/items/9275?export=true&limit=300,10.0.0.202,200,0
668ea98b-94ac-4a52-8746-b606129006dd,39,Nurse,2024-12-06 02:00:13,GET,/pharmacy/orders/8297,10.0.0.245,200,0
58a2d635-7b6c-4905-a6b6-2fbe687aabed,35,Nurse,2025-02-20 22:33:29,DELETE,/patient/insurance/7286,10.0.0.40,200,0
a700b24d-f73b-4c80-8dae-3607107557f4,21,Nurse,2025-01-10 08:10:47,GET,/patient/appointments/cancel,10.0.0.142,200,0
5e9437cb-b0bc-4f82-bd78-bc85138ed4e8,47,Staff,2024-12-26 06:36:49,HEAD,/lab/tests/7343,10.0.0.246,200,0
bdb542d7-ec91-4537-8dcd-03f8f2c80e8e,53,Staff,2024-12-08 02:35:02,GET,/pharmacy/refills/5207,10.0.0.212,200,0
892f93cd-ad0b-44b5-bec1-48d9c4180834,48,Staff,2025-02-21 07:12:45,GET,/pharmacy/orders/5919,10.0.0.85,200,0
e3a98462-b03c-4fa9-bb27-bf3f6d6aaef7,30,Nurse,2024-12-27 00:23:07,PUT,/patient/labs/1676,10.0.0.71,302,0
ac5f4a21-f0e5-4bef-8aa9-913190ee50e8,23,Nurse,2024-12-11 02:39:34,OPTIONS,/patient/appointments/confirm,10.0.0.108,200,0
87f84fef-91e3-41f6-a043-474f46743bb9,59,Staff,2025-02-14 04:12:33,POST,/patient/scheduling,10.0.0.209,200,0
e86c66e6-194b-4582-832f-bdaa7fa31cef,10,Doctor,2024-12-20 00:42:55,POST,/claims/status/9747,10.0.0.226,200,0
f05a3f54-b996-420c-bc44-7927bb81927c,27,Nurse,2025-02-05 07:38:12,DELETE,/patient/appointments/confirm,10.0.0.96,200,0
8a0c6872-8bcf-4896-8df9-391331307859,32,Nurse,2024-12-03 13:51:17,GET,/patient/insurance/1456,10.0.0.231,304,0
44ecacf9-5ca0-4548-9a3f-db09f6022c1d,12,Doctor,2025-01-31 11:33:22,POST,/pharmacy/refills/6332,10.0.0.44,200,0
33276b22-fe4c-407e-8aed-d99a84874824,32,Nurse,2024-11-26 13:43:47,GET,/claims/status/5839,10.0.0.68,200,0
77b8c415-2e3e-4a6a-938e-053f02a3c045,42,Nurse,2024-12-22 05:19:50,POST,/patient/appointments/confirm,10.0.0.173,201,0
b40cc2bd-6cde-4762-b708-4a836223b376,32,Nurse,2024-12-07 13:07:17,POST,/patient/appointments/543,10.0.0.215,200,0
19b1ae3d-694e-4f95-8e67-4a189ea330f8,47,Staff,2024-12-01 05:00:21,GET,/pharmacy/orders/7603,10.0.0.111,200,0
8c697766-8f91-45b4-abed-d890f768740e,47,Staff,2025-01-12 06:52:59,GET,/claims/status/5231,10.0.0.41,200,0
e634e80f-03eb-4521-9a4d-a6a9f91a85f4,8,Doctor,2024-12-06 09:47:14,POST,/patient/appointments/519,10.0.0.128,201,0
e83d3b5f-7252-480a-9585-0ca72c0b85cb,67,Admin,2025-01-03 12:25:55,PATCH,/admin/logs,95.28.12.225,200,0
