LogID,UserID,Role,Timestamp,HTTP_Method,Endpoint,IP_Address,User_Agent,HTTP_Response,Anomalous,Hour,IP_First_Octet,IP_Second_Octet,IP_Third_Octet,IP_Fourth_Octet,Date,IP_Octets,IP_Combined,UserID_Zscore
83f50799-e8dd-499e-91aa-635ad2f056b3,49,Staff,2024-12-25 22:54:21,DELETE,/inventory/items/5530?export=true&limit=300,10.0.0.197,Python-urllib/3.9,200,0,22,10,0,0,197,2024-12-25,"[10, 0, 0, 197]",10.0.0.197,0.24728579174708257
d37990a5-7af5-4951-ba6a-5f632119a19f,42,Nurse,2024-12-20 19:52:46,DELETE,/lab/tests/8862,10.0.0.20,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,19,10,0,0,20,2024-12-20,"[10, 0, 0, 20]",10.0.0.20,0.6967380462604463
a75edbcd-0836-4ad4-96dc-639b76030775,2,Doctor,2024-10-30 05:01:20,DELETE,/lab/results/8250,10.0.0.17,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,5,10,0,0,17,2024-10-30,"[10, 0, 0, 17]",10.0.0.17,3.265036643479668
2cab2961-3fe3-4f63-abf8-ed0ab39f718c,2,Doctor,2024-12-30 21:50:48,DELETE,/pharmacy/orders/6659,10.0.0.75,Python-urllib/3.9,200,0,21,10,0,0,75,2024-12-30,"[10, 0, 0, 75]",10.0.0.75,3.265036643479668
f44bc739-0f62-4305-8adb-313b4152454e,67,Staff,2024-11-07 16:04:54,DELETE,/login/attempts/67?attempts=5,17.169.205.195,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1,16,17,169,205,195,2024-11-07,"[17, 169, 205, 195]",17.169.205.195,0.9084485770015671
28302420-80ed-479a-8d3e-f5c8412bf776,59,Staff,2024-11-19 06:09:54,DELETE,/patient/scheduling/833,10.0.0.78,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,6,10,0,0,78,2024-11-19,"[10, 0, 0, 78]",10.0.0.78,0.3947888575577228
be1fc46f-13df-47bb-99c1-7fde54178e9e,63,Staff,2024-11-19 09:45:46,DELETE,/pharmacy/orders/6231,10.0.0.183,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,9,10,0,0,183,2024-11-19,"[10, 0, 0, 183]",10.0.0.183,0.651618717279645
21e78e1c-d0b6-4b18-92fc-0aa041c49101,35,Nurse,2024-12-05 08:25:22,DELETE,/pharmacy/orders/8144,10.0.0.249,curl/7.68.0,200,0,8,10,0,0,249,2024-12-05,"[10, 0, 0, 249]",10.0.0.249,1.1461903007738101
4c8b7b2e-b4a9-42ce-b3f9-bf8cf333f611,60,Staff,2024-11-08 20:53:19,PUT,/admin/settings/67,10.0.0.78,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),404,1,20,10,0,0,78,2024-11-08,"[10, 0, 0, 78]",10.0.0.78,0.4589963224882034
e46c8dba-ff07-4150-a3bf-e4b1ee3ff670,69,Staff,2024-10-29 11:09:18,DELETE,/claims/status/3173,10.0.0.165,Mozilla/5.0 (X11; Linux x86_64),200,0,11,10,0,0,165,2024-10-29,"[10, 0, 0, 165]",10.0.0.165,1.0368635068625283
c884f05b-491d-4cd9-a796-d62992b3ff86,69,Nurse,2024-12-24 03:58:38,DELETE,/patient/appointments/confirm/659,10.0.0.158,Python-urllib/3.9,200,0,3,10,0,0,158,2024-12-24,"[10, 0, 0, 158]",10.0.0.158,1.0368635068625283
532941a9-e414-4ff3-890c-3888ef621eb5,2,Doctor,2025-01-12 23:05:05,DELETE,/pharmacy/refills/7401,10.0.0.232,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,23,10,0,0,232,2025-01-12,"[10, 0, 0, 232]",10.0.0.232,3.265036643479668
c435d4b5-7298-4eb3-964f-cd8fe19011dd,33,Doctor,2024-12-23 21:41:48,DELETE,/admin/credentials/68,10.0.0.1,Python-urllib/3.9,200,1,21,10,0,0,1,2024-12-23,"[10, 0, 0, 1]",10.0.0.1,1.2746052306347713
bd5e3f6b-4655-44eb-b864-cfffdbbcb0d6,33,Doctor,2025-01-13 07:16:56,DELETE,/patient/appointments/confirm/627,10.0.0.217,Mozilla/5.0 (X11; Linux x86_64),200,0,7,10,0,0,217,2025-01-13,"[10, 0, 0, 217]",10.0.0.217,1.2746052306347713
57e75b8a-d358-4a38-942e-89d59914ccdb,67,Staff,2025-01-14 20:25:22,DELETE,/login/attempts/67?attempts=5,50.181.232.116,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,1,20,50,181,232,116,2025-01-14,"[50, 181, 232, 116]",50.181.232.116,0.9084485770015671
e579fc9b-d198-4608-a265-5254e0dab256,61,Staff,2024-11-10 02:03:26,DELETE,/patient/scheduling/832,10.0.0.188,Python-urllib/3.9,200,0,2,10,0,0,188,2024-11-10,"[10, 0, 0, 188]",10.0.0.188,0.5232037874186839
a7344c83-7ee3-49fc-b28b-b5777fef4b0d,65,Admin,2025-01-11 01:55:28,DELETE,/admin/settings/62,10.0.0.91,Python-urllib/3.9,200,0,1,10,0,0,91,2025-01-11,"[10, 0, 0, 91]",10.0.0.91,0.7800336471406061
401bf673-71c6-4c7a-979f-10e809fb0d50,48,Nurse,2024-11-19 08:03:19,DELETE,/claims/status/4015,10.0.0.103,Mozilla/5.0 (X11; Linux x86_64),200,0,8,10,0,0,103,2024-11-19,"[10, 0, 0, 103]",10.0.0.103,0.3114932566775631
5a0bf1d7-2a3f-4f86-8d2b-be3c895f84ff,54,Nurse,2024-11-05 07:00:49,DELETE,/inventory/items/9425?export=true&limit=300,10.0.0.190,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,1,7,10,0,0,190,2024-11-05,"[10, 0, 0, 190]",10.0.0.190,0.07375153290532013
209b97fc-dec2-4812-b70f-145e2283272d,66,Admin,2024-10-29 08:19:18,PUT,/admin/credentials/69,48.127.27.226,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",404,1,8,48,127,27,226,2024-10-29,"[48, 127, 27, 226]",48.127.27.226,0.8442411120710867
284b1ccc-e963-45aa-aff5-76d580a5644a,42,Nurse,2025-01-07 05:24:19,DELETE,/patient/appointments/confirm/616,10.0.0.37,curl/7.68.0,200,0,5,10,0,0,37,2025-01-07,"[10, 0, 0, 37]",10.0.0.37,0.6967380462604463
22225c79-06a7-483b-b722-a8b6a0a54baa,14,Doctor,2024-12-05 03:26:53,DELETE,/billing/invoices/9656?export=true&limit=500,10.0.0.178,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,3,10,0,0,178,2024-12-05,"[10, 0, 0, 178]",10.0.0.178,2.4945470643139016
6d9e5d10-c467-4884-8035-9e120050347e,42,Nurse,2024-11-18 02:48:43,DELETE,/billing/invoices/6434?export=true&limit=500,10.0.0.254,Mozilla/5.0 (X11; Linux x86_64),200,0,2,10,0,0,254,2024-11-18,"[10, 0, 0, 254]",10.0.0.254,0.6967380462604463
60aad51f-1f9c-49ad-bb49-2caf9ffa12c0,60,Staff,2025-01-17 12:04:11,DELETE,/claims/status/5758,10.0.0.110,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,12,10,0,0,110,2025-01-17,"[10, 0, 0, 110]",10.0.0.110,0.4589963224882034
ea733b64-c985-4f40-b536-8f272dadea1a,38,Nurse,2024-12-14 05:03:43,DELETE,/pharmacy/refills/6939,10.0.0.23,curl/7.68.0,200,0,5,10,0,0,23,2024-12-14,"[10, 0, 0, 23]",10.0.0.23,0.9535679059823685
4d454c3f-d0bc-4144-b8d0-c3fcef080b6b,65,Admin,2024-11-07 04:00:42,DELETE,/admin/logs/64,10.0.0.94,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,4,10,0,0,94,2024-11-07,"[10, 0, 0, 94]",10.0.0.94,0.7800336471406061
9d317e5f-db42-4361-85ff-743a0b2d4788,51,Staff,2024-12-23 11:47:00,DELETE,/pharmacy/orders/6337,10.0.0.32,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,11,10,0,0,32,2024-12-23,"[10, 0, 0, 32]",10.0.0.32,0.11887086188612149
5ddc29db-e998-4475-8993-68ee84ce9381,67,Nurse,2024-11-28 01:14:11,PUT,/inventory/items/7155?export=true&limit=300,10.0.0.58,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),404,1,1,10,0,0,58,2024-11-28,"[10, 0, 0, 58]",10.0.0.58,0.9084485770015671
0136998b-fe3e-437b-8a6d-22af128f1e8a,59,Staff,2024-10-28 11:19:27,DELETE,/claims/status/6050,10.0.0.87,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,11,10,0,0,87,2024-10-28,"[10, 0, 0, 87]",10.0.0.87,0.3947888575577228
1f4f968d-90c3-4a3f-8796-bc1b21681005,47,Nurse,2024-11-20 06:51:09,DELETE,/patient/insurance,10.0.0.189,curl/7.68.0,200,0,6,10,0,0,189,2024-11-20,"[10, 0, 0, 189]",10.0.0.189,0.37570072160804363
c1a99cee-ce67-4737-9918-0f7a486715c3,62,Admin,2024-11-26 12:02:52,DELETE,/admin/credentials/69,10.0.0.110,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,12,10,0,0,110,2024-11-26,"[10, 0, 0, 110]",10.0.0.110,0.5874112523491645
e3ef71db-c1f2-4894-be0c-5ce06a6209d3,57,Nurse,2024-12-01 04:44:42,DELETE,/patient/appointments/cancel/719,10.0.0.59,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,4,10,0,0,59,2024-12-01,"[10, 0, 0, 59]",10.0.0.59,0.26637392769676177
ecf772b7-3bf5-46dc-904f-829cd6cb9abc,68,Doctor,2024-11-08 09:51:58,DELETE,/pharmacy/orders/7606,10.0.0.52,curl/7.68.0,200,0,9,10,0,0,52,2024-11-08,"[10, 0, 0, 52]",10.0.0.52,0.9726560419320477
252a5b1c-7665-48bd-b1d8-f1ee7686d1f3,59,Nurse,2024-10-29 08:44:59,DELETE,/patient/appointments/cancel/890,10.0.0.167,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,8,10,0,0,167,2024-10-29,"[10, 0, 0, 167]",10.0.0.167,0.3947888575577228
3cf670e7-b8c0-4bd0-99af-38000d831c24,64,Staff,2024-12-10 01:44:58,DELETE,/inventory/items/7594?export=true&limit=300,10.0.0.191,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,1,10,0,0,191,2024-12-10,"[10, 0, 0, 191]",10.0.0.191,0.7158261822101255
2a362974-a058-4b06-85d9-72e2448ad396,64,Staff,2024-11-20 11:47:23,DELETE,/lab/results/7511,10.0.0.158,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,11,10,0,0,158,2024-11-20,"[10, 0, 0, 158]",10.0.0.158,0.7158261822101255
eba9a650-b951-4a0e-9ce5-8a79527abe28,51,Nurse,2024-11-16 08:43:47,DELETE,/patient/records/4159?export=true&limit=1000,10.0.0.199,Mozilla/5.0 (X11; Linux x86_64),200,1,8,10,0,0,199,2024-11-16,"[10, 0, 0, 199]",10.0.0.199,0.11887086188612149
51663862-cf5a-46a1-9c08-95bdf75caf68,38,Nurse,2024-11-18 22:26:38,DELETE,/patient/appointments/cancel/749,10.0.0.121,curl/7.68.0,200,0,22,10,0,0,121,2024-11-18,"[10, 0, 0, 121]",10.0.0.121,0.9535679059823685
400f9aa1-a802-4ffb-9ece-e659339c7d6a,61,Nurse,2024-11-10 19:12:15,DELETE,/patient/records/5959?export=true&limit=1000,10.0.0.79,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,19,10,0,0,79,2024-11-10,"[10, 0, 0, 79]",10.0.0.79,0.5232037874186839
ec9a1e5e-4a08-48af-addf-19503d385fa5,65,Staff,2024-12-26 10:37:25,DELETE,/claims/status/4384,10.0.0.244,Python-urllib/3.9,200,0,10,10,0,0,244,2024-12-26,"[10, 0, 0, 244]",10.0.0.244,0.7800336471406061
ceec85dd-a468-47a4-b3b0-913e8ccd791e,65,Nurse,2024-11-26 01:06:53,DELETE,/patient/appointments/580,10.0.0.221,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,1,10,0,0,221,2024-11-26,"[10, 0, 0, 221]",10.0.0.221,0.7800336471406061
aaef8566-7b36-41a6-8474-62c5c95f1de0,51,Nurse,2024-12-11 08:16:32,DELETE,/pharmacy/refills/7704,10.0.0.188,Python-urllib/3.9,200,0,8,10,0,0,188,2024-12-11,"[10, 0, 0, 188]",10.0.0.188,0.11887086188612149
fd385b82-9bb0-4a33-9058-4a7156072710,51,Staff,2025-01-09 06:14:54,DELETE,/claims/status/3020,10.0.0.144,curl/7.68.0,200,0,6,10,0,0,144,2025-01-09,"[10, 0, 0, 144]",10.0.0.144,0.11887086188612149
9ed741cf-696e-431e-80f5-f578115b1a87,46,Staff,2024-12-20 00:29:23,DELETE,/pharmacy/orders/8021,10.0.0.40,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,0,10,0,0,40,2024-12-20,"[10, 0, 0, 40]",10.0.0.40,0.4399081865385242
55d60580-a410-44e7-aaf5-c899d05a1811,62,Admin,2024-11-03 11:34:48,DELETE,/admin/credentials/70,10.0.0.33,Python-urllib/3.9,200,0,11,10,0,0,33,2024-11-03,"[10, 0, 0, 33]",10.0.0.33,0.5874112523491645
cbdc3948-6a96-4271-ac1a-c02569dbe434,51,Doctor,2024-11-05 02:30:35,DELETE,/pharmacy/orders/5473,10.0.0.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,2,10,0,0,18,2024-11-05,"[10, 0, 0, 18]",10.0.0.18,0.11887086188612149
e4f37fbc-fe07-4110-bced-a0e98a29c31b,48,Nurse,2024-10-29 16:12:39,PUT,/admin/credentials/68,193.215.124.233,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),404,1,16,193,215,124,233,2024-10-29,"[193, 215, 124, 233]",193.215.124.233,0.3114932566775631
cb41141d-3e12-49f8-8f06-6d56c07e3152,50,Nurse,2024-12-27 11:03:16,DELETE,/patient/appointments/cancel/745,10.0.0.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,11,10,0,0,230,2024-12-27,"[10, 0, 0, 230]",10.0.0.230,0.18307832681660202
072dcb9c-ff8e-4508-b2da-30ed95f87b35,61,Staff,2024-12-23 04:33:25,DELETE,/lab/tests/8939,10.0.0.30,curl/7.68.0,200,0,4,10,0,0,30,2024-12-23,"[10, 0, 0, 30]",10.0.0.30,0.5232037874186839
f87b286d-63f4-4600-9700-568c10a9cc20,8,Doctor,2024-12-04 07:23:23,DELETE,/pharmacy/orders/9708,10.0.0.209,Python-urllib/3.9,200,0,7,10,0,0,209,2024-12-04,"[10, 0, 0, 209]",10.0.0.209,2.879791853896785
14718ee5-0f7e-4764-81c2-f2189be470f7,58,Staff,2024-12-18 19:59:33,DELETE,/lab/tests/8962,10.0.0.71,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,19,10,0,0,71,2024-12-18,"[10, 0, 0, 71]",10.0.0.71,0.3305813926272423
2d985502-6093-474a-911f-6e012f9254c6,61,Staff,2024-12-18 05:41:12,DELETE,/billing/invoices/8140?export=true&limit=500,10.0.0.173,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,5,10,0,0,173,2024-12-18,"[10, 0, 0, 173]",10.0.0.173,0.5232037874186839
ec9a46ed-3d08-464d-95ef-093571db9bfe,63,Staff,2024-11-10 04:59:23,DELETE,/pharmacy/refills/8955,10.0.0.116,Mozilla/5.0 (X11; Linux x86_64),200,0,4,10,0,0,116,2024-11-10,"[10, 0, 0, 116]",10.0.0.116,0.651618717279645
d8e4c9dd-6530-4444-84a7-58760e144a79,37,Doctor,2025-01-09 07:59:08,DELETE,/patient/appointments/cancel/676,10.0.0.77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,7,10,0,0,77,2025-01-09,"[10, 0, 0, 77]",10.0.0.77,1.017775370912849
b476743c-b09f-48c2-9fa0-aa035226f8af,51,Staff,2024-12-31 01:34:42,DELETE,/patient/scheduling/622,10.0.0.194,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,1,10,0,0,194,2024-12-31,"[10, 0, 0, 194]",10.0.0.194,0.11887086188612149
f0b2f607-8afc-4a6a-8408-343d82eae22e,59,Staff,2024-12-18 03:58:33,DELETE,/patient/scheduling/695,10.0.0.85,curl/7.68.0,200,0,3,10,0,0,85,2024-12-18,"[10, 0, 0, 85]",10.0.0.85,0.3947888575577228
650eb4ac-5df2-40e2-b552-4e8099f54f06,58,Staff,2024-10-25 02:11:13,DELETE,/lab/results/9050,10.0.0.44,curl/7.68.0,200,0,2,10,0,0,44,2024-10-25,"[10, 0, 0, 44]",10.0.0.44,0.3305813926272423
cbaaf264-5011-46b9-a7b0-60ea680c196e,66,Nurse,2024-12-14 07:45:37,DELETE,/pharmacy/orders/9695,10.0.0.2,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,7,10,0,0,2,2024-12-14,"[10, 0, 0, 2]",10.0.0.2,0.8442411120710867
a239b1cd-9d65-4b9c-a231-697c5203c261,58,Staff,2024-11-09 20:08:34,DELETE,/pharmacy/orders/8170,10.0.0.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,20,10,0,0,121,2024-11-09,"[10, 0, 0, 121]",10.0.0.121,0.3305813926272423
a8eee5b1-e006-44fc-ba11-bba58aca3615,28,Nurse,2025-01-14 11:33:52,DELETE,/patient/appointments/confirm/830,10.0.0.81,curl/7.68.0,200,0,11,10,0,0,81,2025-01-14,"[10, 0, 0, 81]",10.0.0.81,1.595642555287174
68b0af33-2b3b-4df9-976a-8b9a730586be,65,Staff,2024-11-30 02:37:04,DELETE,/inventory/items/7576?export=true&limit=300,10.0.0.7,curl/7.68.0,200,0,2,10,0,0,7,2024-11-30,"[10, 0, 0, 7]",10.0.0.7,0.7800336471406061
86520f06-7727-47ae-9eea-d272441d6e9e,38,Nurse,2024-11-04 03:15:05,DELETE,/patient/labs/7289,10.0.0.241,curl/7.68.0,200,0,3,10,0,0,241,2024-11-04,"[10, 0, 0, 241]",10.0.0.241,0.9535679059823685
5120e082-2a78-43e1-8ca8-1569e88aa6fb,68,Nurse,2024-11-03 08:56:24,DELETE,/claims/status/6496,10.0.0.88,Python-urllib/3.9,200,0,8,10,0,0,88,2024-11-03,"[10, 0, 0, 88]",10.0.0.88,0.9726560419320477
44098947-d84a-41ef-9c00-e2326c3c4ac2,30,Nurse,2024-12-08 04:36:52,DELETE,/pharmacy/orders/9875,10.0.0.54,Python-urllib/3.9,200,0,4,10,0,0,54,2024-12-08,"[10, 0, 0, 54]",10.0.0.54,1.4672276254262129
55956e42-4da7-427a-aafa-7be6dcb54c49,39,Doctor,2025-01-17 12:11:03,DELETE,/patient/insurance,10.0.0.230,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,12,10,0,0,230,2025-01-17,"[10, 0, 0, 230]",10.0.0.230,0.8893604410518879
affbca4c-40a2-45d3-a380-5a83c8db6766,65,Nurse,2025-01-17 03:13:39,DELETE,/patient/labs/9868,10.0.0.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,3,10,0,0,206,2025-01-17,"[10, 0, 0, 206]",10.0.0.206,0.7800336471406061
c8077332-0a8e-4e69-84a5-5b3efcf0a18f,63,Staff,2024-11-22 09:25:13,DELETE,/billing/invoices/4484?export=true&limit=500,10.0.0.145,Python-urllib/3.9,200,0,9,10,0,0,145,2024-11-22,"[10, 0, 0, 145]",10.0.0.145,0.651618717279645
0c1dad7f-fcf7-4a6b-8d1f-5e238ea47d7a,70,Nurse,2025-01-15 15:05:51,DELETE,/patient/records/1761?export=true&limit=1000,10.0.0.101,Python-urllib/3.9,200,1,15,10,0,0,101,2025-01-15,"[10, 0, 0, 101]",10.0.0.101,1.1010709717930087
86d7c9c6-5e23-4d7d-938c-887a77b43bef,39,Doctor,2024-11-20 06:05:08,DELETE,/patient/records/9513?export=true&limit=1000,10.0.0.253,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,6,10,0,0,253,2024-11-20,"[10, 0, 0, 253]",10.0.0.253,0.8893604410518879
22d0c1c5-e0f2-458b-8021-7d1e81458943,51,Staff,2024-12-06 09:01:19,DELETE,/pharmacy/orders/6267,10.0.0.117,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,9,10,0,0,117,2024-12-06,"[10, 0, 0, 117]",10.0.0.117,0.11887086188612149
4d460dea-a4c6-4fea-8a65-e14a19bf047b,61,Staff,2024-11-21 00:59:27,DELETE,/claims/status/4389,10.0.0.186,Python-urllib/3.9,200,0,0,10,0,0,186,2024-11-21,"[10, 0, 0, 186]",10.0.0.186,0.5232037874186839
7bee59ad-4612-440e-8b8f-6519ba70f41a,67,Nurse,2024-11-14 05:35:13,DELETE,/lab/results/9681,10.0.0.108,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,5,10,0,0,108,2024-11-14,"[10, 0, 0, 108]",10.0.0.108,0.9084485770015671
39e1be06-64f3-4b0a-8701-4bfa71222a26,69,Admin,2024-12-07 02:46:21,DELETE,/admin/logs/66,10.0.0.18,curl/7.68.0,200,0,2,10,0,0,18,2024-12-07,"[10, 0, 0, 18]",10.0.0.18,1.0368635068625283
181d58cc-471f-49de-beb6-da3a72bf5451,19,Doctor,2024-12-26 12:39:31,PUT,/admin/settings/61,106.195.244.150,curl/7.68.0,404,1,12,106,195,244,150,2024-12-26,"[106, 195, 244, 150]",106.195.244.150,2.173509739661499
3474c651-b8d9-4213-bedf-c4ac9d7ec629,70,Admin,2024-12-17 21:38:35,DELETE,/admin/logs/69,10.0.0.83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,21,10,0,0,83,2024-12-17,"[10, 0, 0, 83]",10.0.0.83,1.1010709717930087
d10fe928-8cca-4e85-b1c8-8ce6f1ea82f3,47,Nurse,2024-11-03 06:34:52,DELETE,/pharmacy/orders/9858,10.0.0.171,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,6,10,0,0,171,2024-11-03,"[10, 0, 0, 171]",10.0.0.171,0.37570072160804363
d1b98948-cac3-49d7-8ac4-df00b7bd6eff,14,Doctor,2024-11-06 06:30:51,DELETE,/pharmacy/orders/7293,10.0.0.225,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,6,10,0,0,225,2024-11-06,"[10, 0, 0, 225]",10.0.0.225,2.4945470643139016
2ec33c06-0bf5-4e95-b7c6-90a5df668a72,59,Staff,2025-01-12 04:15:50,DELETE,/pharmacy/refills/9392,10.0.0.173,curl/7.68.0,200,0,4,10,0,0,173,2025-01-12,"[10, 0, 0, 173]",10.0.0.173,0.3947888575577228
aa707639-5c6d-4438-9466-c68c8e1520a7,44,Nurse,2024-10-26 09:47:41,DELETE,/patient/appointments/confirm/764,10.0.0.127,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,9,10,0,0,127,2024-10-26,"[10, 0, 0, 127]",10.0.0.127,0.5683231163994853
ff46446f-e3da-4e2a-a407-84c2388a3d38,28,Nurse,2025-01-11 11:39:32,DELETE,/patient/appointments/confirm/907,10.0.0.132,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,11,10,0,0,132,2025-01-11,"[10, 0, 0, 132]",10.0.0.132,1.595642555287174
02bf43ac-a57e-4e89-ae59-d9cfdeb3eb80,35,Doctor,2024-10-20 06:57:30,DELETE,/lab/results/7521,10.0.0.91,Python-urllib/3.9,200,0,6,10,0,0,91,2024-10-20,"[10, 0, 0, 91]",10.0.0.91,1.1461903007738101
2c82585d-a078-476e-b79c-759a5d59a295,39,Doctor,2025-01-01 06:56:04,DELETE,/patient/insurance,10.0.0.205,Mozilla/5.0 (X11; Linux x86_64),200,0,6,10,0,0,205,2025-01-01,"[10, 0, 0, 205]",10.0.0.205,0.8893604410518879
353484e3-bdc4-4e59-8e9f-5f2e0a9903cf,12,Doctor,2024-12-18 07:23:18,DELETE,/login/attempts/12?attempts=5,105.32.197.216,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,1,7,105,32,197,216,2024-12-18,"[105, 32, 197, 216]",105.32.197.216,2.6229619941748625
6b28bf9e-d6e0-4182-96c3-0aba46be1954,66,Nurse,2025-01-14 10:36:34,DELETE,/pharmacy/refills/6114,10.0.0.231,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,10,10,0,0,231,2025-01-14,"[10, 0, 0, 231]",10.0.0.231,0.8442411120710867
918da62f-b8bf-480a-9f2a-f6a6e034aa95,59,Staff,2024-12-31 21:28:31,DELETE,/lab/tests/8640,10.0.0.234,curl/7.68.0,200,0,21,10,0,0,234,2024-12-31,"[10, 0, 0, 234]",10.0.0.234,0.3947888575577228
6a3e17c7-33bc-4519-93be-af74fef904bc,59,Nurse,2024-10-29 06:27:50,DELETE,/claims/status/3439,10.0.0.135,Python-urllib/3.9,200,0,6,10,0,0,135,2024-10-29,"[10, 0, 0, 135]",10.0.0.135,0.3947888575577228
6eda752f-f3c6-489d-ab49-074f31cc725f,59,Staff,2024-12-01 01:23:24,DELETE,/claims/status/7505,10.0.0.68,curl/7.68.0,200,0,1,10,0,0,68,2024-12-01,"[10, 0, 0, 68]",10.0.0.68,0.3947888575577228
1db87158-ad3d-41b6-b289-d60efe0f129c,64,Staff,2024-10-23 03:15:38,DELETE,/pharmacy/refills/8394,10.0.0.46,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,3,10,0,0,46,2024-10-23,"[10, 0, 0, 46]",10.0.0.46,0.7158261822101255
26280e4c-2304-4b87-98f9-e453900bb3c4,61,Nurse,2024-11-07 19:27:10,DELETE,/lab/tests/7583,10.0.0.191,curl/7.68.0,200,0,19,10,0,0,191,2024-11-07,"[10, 0, 0, 191]",10.0.0.191,0.5232037874186839
23ab751d-37a7-4510-8fe6-99c3c0e7c247,37,Nurse,2024-10-27 15:37:23,PUT,/patient/records/1418?export=true&limit=1000,28.144.44.222,curl/7.68.0,404,1,15,28,144,44,222,2024-10-27,"[28, 144, 44, 222]",28.144.44.222,1.017775370912849
e996af40-4c8f-467d-aa7a-722b6b4ec180,68,Nurse,2024-12-25 00:06:50,DELETE,/patient/records/4226?export=true&limit=1000,10.0.0.192,curl/7.68.0,200,1,0,10,0,0,192,2024-12-25,"[10, 0, 0, 192]",10.0.0.192,0.9726560419320477
525b15a9-aff9-4bbd-ac6c-5c533a74c522,51,Staff,2024-12-29 04:13:13,DELETE,/lab/tests/8183,10.0.0.146,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,4,10,0,0,146,2024-12-29,"[10, 0, 0, 146]",10.0.0.146,0.11887086188612149
