LogID,UserID,Role,Timestamp,HTTP_Method,Endpoint,IP_Address,User_Agent,HTTP_Response,Anomalous,Hour,IP_First_Octet,IP_Second_Octet,IP_Third_Octet,IP_Fourth_Octet,Date,IP_Octets,IP_Combined,UserID_Zscore
30a61f6a-7d6a-47d5-920c-4933754b8727,2,Doctor,2024-10-23 15:55:58,GET,/patient/appointments/cancel/866,10.0.0.192,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,15,10,0,0,192,2024-10-23,"[10, 0, 0, 192]",10.0.0.192,3.265036643479668
66b796bd-d8c7-4b19-aa2b-cf7e1570b286,3,Doctor,2024-12-17 07:56:41,POST,/claims/status/9786,10.0.0.226,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,7,10,0,0,226,2024-12-17,"[10, 0, 0, 226]",10.0.0.226,3.2008291785491876
dfa0acfa-5e1a-4b8b-b16d-4e8419d72ee9,3,Doctor,2024-12-25 08:41:35,GET,/patient/records/6849?export=true&limit=1000,10.0.0.55,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),201,0,8,10,0,0,55,2024-12-25,"[10, 0, 0, 55]",10.0.0.55,3.2008291785491876
76d5cae6-5239-4b3a-b98d-9120b56b18cf,2,Doctor,2025-01-02 04:14:08,PUT,/patient/appointments/785,10.0.0.186,Python-urllib/3.9,201,0,4,10,0,0,186,2025-01-02,"[10, 0, 0, 186]",10.0.0.186,3.265036643479668
1d98ad12-f8ab-45a1-95c7-a4821d01da2e,3,Doctor,2024-12-10 02:27:47,GET,/pharmacy/orders/6375,10.0.0.48,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),201,0,2,10,0,0,48,2024-12-10,"[10, 0, 0, 48]",10.0.0.48,3.2008291785491876
dc4aec6c-71f0-4477-b42b-c7e247f26818,2,Doctor,2024-12-19 07:49:13,POST,/patient/insurance,10.0.0.48,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,7,10,0,0,48,2024-12-19,"[10, 0, 0, 48]",10.0.0.48,3.265036643479668
37a631d3-8a14-4fc9-ba64-370c58c04447,3,Doctor,2025-01-11 18:46:08,GET,/patient/insurance,10.0.0.99,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),302,0,18,10,0,0,99,2025-01-11,"[10, 0, 0, 99]",10.0.0.99,3.2008291785491876
71e711d1-7146-4824-96ca-3e76e17801ed,2,Doctor,2024-10-26 19:36:03,GET,/pharmacy/orders/9619,10.0.0.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64),201,0,19,10,0,0,35,2024-10-26,"[10, 0, 0, 35]",10.0.0.35,3.265036643479668
0085c6d4-6c75-4834-bf87-8724004c5b43,2,Doctor,2024-12-25 13:23:27,PUT,/inventory/items/7281?export=true&limit=300,10.0.0.142,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1,13,10,0,0,142,2024-12-25,"[10, 0, 0, 142]",10.0.0.142,3.265036643479668
aaef0848-00b6-4578-be92-97f775e7c035,3,Doctor,2024-10-27 11:46:54,POST,/patient/appointments/581,10.0.0.25,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,11,10,0,0,25,2024-10-27,"[10, 0, 0, 25]",10.0.0.25,3.2008291785491876
28c82d48-4afe-4b99-9606-68b219157372,2,Doctor,2024-11-24 08:33:06,OPTIONS,/patient/labs/1067,10.0.0.73,Python-urllib/3.9,200,0,8,10,0,0,73,2024-11-24,"[10, 0, 0, 73]",10.0.0.73,3.265036643479668
5311599c-3443-4c84-8b52-4daf6bc915b4,2,Doctor,2024-11-01 08:27:32,GET,/claims/status/4896,10.0.0.210,curl/7.68.0,200,0,8,10,0,0,210,2024-11-01,"[10, 0, 0, 210]",10.0.0.210,3.265036643479668
50e988fa-3182-4b45-a3a7-10efd15cb614,2,Doctor,2024-10-25 21:39:22,GET,/patient/labs/7943,10.0.0.84,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,21,10,0,0,84,2024-10-25,"[10, 0, 0, 84]",10.0.0.84,3.265036643479668
aa5fa112-e3a7-4807-a551-39ed73285e5a,2,Doctor,2025-01-11 21:44:15,GET,/claims/status/5537,10.0.0.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,21,10,0,0,11,2025-01-11,"[10, 0, 0, 11]",10.0.0.11,3.265036643479668
e9f715c5-f68b-4430-bc5f-bfd4bd2b285b,3,Doctor,2024-10-24 07:26:36,GET,/claims/status/7101,10.0.0.79,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,7,10,0,0,79,2024-10-24,"[10, 0, 0, 79]",10.0.0.79,3.2008291785491876
5e560640-b3fc-4182-8e6b-f0327ae6cac3,2,Doctor,2024-11-23 06:08:58,PATCH,/patient/insurance,10.0.0.149,Mozilla/5.0 (Windows NT 10.0; Win64; x64),201,0,6,10,0,0,149,2024-11-23,"[10, 0, 0, 149]",10.0.0.149,3.265036643479668
cedb434f-d3fb-4ece-9157-d929fb5a6511,3,Doctor,2024-11-11 03:40:26,GET,/pharmacy/refills/8274,10.0.0.96,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,3,10,0,0,96,2024-11-11,"[10, 0, 0, 96]",10.0.0.96,3.2008291785491876
9f4b8a77-7e49-4e99-9b22-a79edd53c5ea,2,Doctor,2024-11-20 01:15:33,POST,/patient/records/8827?export=true&limit=1000,10.0.0.5,Python-urllib/3.9,200,0,1,10,0,0,5,2024-11-20,"[10, 0, 0, 5]",10.0.0.5,3.265036643479668
3f24ccfa-30ed-4194-b42e-9d784364756e,2,Doctor,2024-11-19 01:59:15,GET,/patient/appointments/confirm/605,10.0.0.196,Mozilla/5.0 (X11; Linux x86_64),200,0,1,10,0,0,196,2024-11-19,"[10, 0, 0, 196]",10.0.0.196,3.265036643479668
137abf94-f404-4164-9213-0ddc179fdbb4,2,Doctor,2024-12-24 01:57:40,OPTIONS,/patient/appointments/656,10.0.0.202,curl/7.68.0,200,0,1,10,0,0,202,2024-12-24,"[10, 0, 0, 202]",10.0.0.202,3.265036643479668
8b2039cd-f056-4202-bbfb-f8cc5675644d,2,Doctor,2024-12-26 04:46:34,GET,/patient/appointments/889,10.0.0.137,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,4,10,0,0,137,2024-12-26,"[10, 0, 0, 137]",10.0.0.137,3.265036643479668
a75edbcd-0836-4ad4-96dc-639b76030775,2,Doctor,2024-10-30 05:01:20,DELETE,/lab/results/8250,10.0.0.17,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,5,10,0,0,17,2024-10-30,"[10, 0, 0, 17]",10.0.0.17,3.265036643479668
cf81e120-3cf1-4451-a86e-7b00c3f34c1f,3,Doctor,2024-12-26 16:23:13,GET,/patient/records/8284?export=true&limit=1000,10.0.0.233,curl/7.68.0,200,0,16,10,0,0,233,2024-12-26,"[10, 0, 0, 233]",10.0.0.233,3.2008291785491876
2cab2961-3fe3-4f63-abf8-ed0ab39f718c,2,Doctor,2024-12-30 21:50:48,DELETE,/pharmacy/orders/6659,10.0.0.75,Python-urllib/3.9,200,0,21,10,0,0,75,2024-12-30,"[10, 0, 0, 75]",10.0.0.75,3.265036643479668
6082d9d4-0cf3-4055-a9e3-87ad03ad8eda,2,Doctor,2025-01-03 07:43:35,POST,/billing/invoices/2466?export=true&limit=500,10.0.0.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,7,10,0,0,19,2025-01-03,"[10, 0, 0, 19]",10.0.0.19,3.265036643479668
699e1597-9305-4081-b1d9-953de0f4dbe2,2,Doctor,2025-01-13 06:12:21,GET,/patient/records/9765?export=true&limit=1000,10.0.0.134,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,6,10,0,0,134,2025-01-13,"[10, 0, 0, 134]",10.0.0.134,3.265036643479668
297466f7-aca0-4224-84a5-d1ef07f0b5cc,3,Doctor,2024-11-17 21:28:03,GET,/patient/insurance,10.0.0.221,Python-urllib/3.9,200,0,21,10,0,0,221,2024-11-17,"[10, 0, 0, 221]",10.0.0.221,3.2008291785491876
5c9595d5-c3f2-4b13-a86c-1c2393465164,3,Doctor,2024-12-28 23:59:00,GET,/patient/appointments/cancel/806,10.0.0.22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,23,10,0,0,22,2024-12-28,"[10, 0, 0, 22]",10.0.0.22,3.2008291785491876
e72c19d0-e574-4c79-b15f-d68094f34a19,3,Doctor,2024-12-21 21:08:30,GET,/billing/invoices/6852?export=true&limit=500,10.0.0.158,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",201,0,21,10,0,0,158,2024-12-21,"[10, 0, 0, 158]",10.0.0.158,3.2008291785491876
532941a9-e414-4ff3-890c-3888ef621eb5,2,Doctor,2025-01-12 23:05:05,DELETE,/pharmacy/refills/7401,10.0.0.232,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,23,10,0,0,232,2025-01-12,"[10, 0, 0, 232]",10.0.0.232,3.265036643479668
69c055bd-b059-47cf-9d62-728d86131664,3,Doctor,2024-11-23 07:12:55,PUT,/patient/appointments/cancel/767,10.0.0.119,curl/7.68.0,200,0,7,10,0,0,119,2024-11-23,"[10, 0, 0, 119]",10.0.0.119,3.2008291785491876
f471ce5f-57f9-4a9b-8cb5-e6e836828da2,3,Doctor,2025-01-16 10:06:55,GET,/patient/appointments/confirm/786,10.0.0.206,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,10,10,0,0,206,2025-01-16,"[10, 0, 0, 206]",10.0.0.206,3.2008291785491876
f9c4cf04-ee18-42df-88e5-e364b9737254,2,Doctor,2024-12-20 02:16:31,DELETE,/patient/appointments/984,10.0.0.213,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),201,0,2,10,0,0,213,2024-12-20,"[10, 0, 0, 213]",10.0.0.213,3.265036643479668
4b13d5c1-c9a1-4d58-96eb-a0dbe820cae2,3,Doctor,2024-10-27 10:32:15,GET,/billing/invoices/3904?export=true&limit=500,10.0.0.56,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,10,10,0,0,56,2024-10-27,"[10, 0, 0, 56]",10.0.0.56,3.2008291785491876
0bdfd98e-ad79-4199-8ee5-b4d40d3fa2df,2,Doctor,2024-10-24 04:49:08,POST,/lab/results/7265,10.0.0.6,Mozilla/5.0 (X11; Linux x86_64),200,0,4,10,0,0,6,2024-10-24,"[10, 0, 0, 6]",10.0.0.6,3.265036643479668
111542e2-0fe8-4885-9414-83212a38c097,2,Doctor,2024-10-28 02:47:22,POST,/patient/appointments/confirm/676,10.0.0.234,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,2,10,0,0,234,2024-10-28,"[10, 0, 0, 234]",10.0.0.234,3.265036643479668
28d4812c-c66f-4b0a-ab7d-a68a75de1ee8,2,Doctor,2024-11-14 10:53:36,PATCH,/patient/records/2021?export=true&limit=1000,10.0.0.11,Mozilla/5.0 (X11; Linux x86_64),200,0,10,10,0,0,11,2024-11-14,"[10, 0, 0, 11]",10.0.0.11,3.265036643479668
6a449449-cb8f-45aa-a47a-9fc654bc8b16,2,Doctor,2024-10-24 03:04:22,POST,/lab/results/8449,10.0.0.178,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),302,0,3,10,0,0,178,2024-10-24,"[10, 0, 0, 178]",10.0.0.178,3.265036643479668
63a6a4d5-941f-4c99-9157-21bd1404b629,2,Doctor,2024-12-29 10:45:01,GET,/lab/results/9229,10.0.0.223,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,10,10,0,0,223,2024-12-29,"[10, 0, 0, 223]",10.0.0.223,3.265036643479668
10222069-9110-429b-ba26-40173de82220,2,Doctor,2024-10-25 03:50:40,GET,/claims/status/5225,10.0.0.77,Mozilla/5.0 (X11; Linux x86_64),201,0,3,10,0,0,77,2024-10-25,"[10, 0, 0, 77]",10.0.0.77,3.265036643479668
9fc99e31-592e-4cd6-a1ff-3c5eb16d1cc1,2,Doctor,2024-12-04 08:00:53,GET,/pharmacy/refills/6669,10.0.0.114,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,8,10,0,0,114,2024-12-04,"[10, 0, 0, 114]",10.0.0.114,3.265036643479668
cb2261b4-3277-4050-819e-00f2dc094489,3,Doctor,2024-11-07 08:14:49,POST,/pharmacy/orders/7419,10.0.0.171,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,8,10,0,0,171,2024-11-07,"[10, 0, 0, 171]",10.0.0.171,3.2008291785491876
9cf1053d-c455-40d0-9457-fcb53fb1c977,3,Doctor,2024-11-04 00:43:25,GET,/patient/records/1000?export=true&limit=1000,10.0.0.6,Mozilla/5.0 (X11; Linux x86_64),304,0,0,10,0,0,6,2024-11-04,"[10, 0, 0, 6]",10.0.0.6,3.2008291785491876
0a2e8c8e-c2e4-40a9-8ea0-61053009eaa7,2,Doctor,2025-01-11 09:23:16,GET,/claims/status/5032,10.0.0.153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,9,10,0,0,153,2025-01-11,"[10, 0, 0, 153]",10.0.0.153,3.265036643479668
89b6c11c-f4b1-40be-9b3e-9eccead28cd3,2,Doctor,2024-12-11 09:49:36,POST,/patient/records/2123?export=true&limit=1000,10.0.0.197,Python-urllib/3.9,201,0,9,10,0,0,197,2024-12-11,"[10, 0, 0, 197]",10.0.0.197,3.265036643479668
8bf1061e-917c-4306-a951-a4829898f698,3,Doctor,2024-10-31 01:25:00,POST,/lab/tests/9663,10.0.0.239,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),304,0,1,10,0,0,239,2024-10-31,"[10, 0, 0, 239]",10.0.0.239,3.2008291785491876
67b4232f-d11c-4807-8777-784b2c0b862a,2,Doctor,2025-01-12 08:46:34,GET,/claims/status/7545,10.0.0.237,Python-urllib/3.9,200,0,8,10,0,0,237,2025-01-12,"[10, 0, 0, 237]",10.0.0.237,3.265036643479668
5b3f77a7-070c-4b17-b87f-e831cea11014,2,Doctor,2024-10-26 10:11:28,HEAD,/pharmacy/orders/5840,10.0.0.66,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,10,10,0,0,66,2024-10-26,"[10, 0, 0, 66]",10.0.0.66,3.265036643479668
93c834cd-2fc8-4573-8dd2-2c1eac6f980e,3,Doctor,2024-12-20 11:05:19,GET,/pharmacy/refills/5368,10.0.0.140,Mozilla/5.0 (X11; Linux x86_64),302,0,11,10,0,0,140,2024-12-20,"[10, 0, 0, 140]",10.0.0.140,3.2008291785491876
33447790-7a62-4532-ad31-cb259a96ba12,3,Doctor,2024-11-01 01:10:06,GET,/lab/results/8979,10.0.0.173,Mozilla/5.0 (X11; Linux x86_64),200,0,1,10,0,0,173,2024-11-01,"[10, 0, 0, 173]",10.0.0.173,3.2008291785491876
57dfc011-d42b-4ad4-9076-402121de07e8,3,Doctor,2024-10-24 05:05:04,POST,/patient/labs/4387,10.0.0.140,curl/7.68.0,200,0,5,10,0,0,140,2024-10-24,"[10, 0, 0, 140]",10.0.0.140,3.2008291785491876
ac47ec6c-38e2-4a65-8223-d6a2b6130dae,2,Doctor,2025-01-04 02:03:46,OPTIONS,/patient/appointments/confirm/816,10.0.0.91,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,2,10,0,0,91,2025-01-04,"[10, 0, 0, 91]",10.0.0.91,3.265036643479668
98abd7c5-085c-416e-9907-b55ad78c27a4,3,Doctor,2024-12-05 07:04:49,DELETE,/lab/results/9334,10.0.0.231,Python-urllib/3.9,302,0,7,10,0,0,231,2024-12-05,"[10, 0, 0, 231]",10.0.0.231,3.2008291785491876
d1802331-02f7-4526-81a3-2e348d623bae,3,Doctor,2025-01-03 04:14:58,PUT,/patient/appointments/confirm/605,10.0.0.184,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",201,0,4,10,0,0,184,2025-01-03,"[10, 0, 0, 184]",10.0.0.184,3.2008291785491876
3df69b71-2006-4155-91dc-e4149e2a498a,2,Doctor,2024-12-01 04:13:42,POST,/patient/appointments/confirm/577,10.0.0.134,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,4,10,0,0,134,2024-12-01,"[10, 0, 0, 134]",10.0.0.134,3.265036643479668
178c1e8b-a23d-4d66-b98e-d3f26d02dfd6,3,Doctor,2025-01-10 23:51:11,POST,/patient/insurance,10.0.0.196,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),201,0,23,10,0,0,196,2025-01-10,"[10, 0, 0, 196]",10.0.0.196,3.2008291785491876
1813696d-ded0-4948-9176-65c5fd91f9f7,2,Doctor,2024-10-20 18:23:15,GET,/pharmacy/refills/6649,10.0.0.40,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,18,10,0,0,40,2024-10-20,"[10, 0, 0, 40]",10.0.0.40,3.265036643479668
b0ad9d20-5d3d-43aa-aeae-faa6bcc2419a,2,Doctor,2024-12-29 06:21:03,OPTIONS,/patient/labs/1266,10.0.0.110,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,6,10,0,0,110,2024-12-29,"[10, 0, 0, 110]",10.0.0.110,3.265036643479668
3fc1fe97-1419-4794-b238-f46e8e781dea,3,Doctor,2024-11-29 01:48:09,POST,/patient/insurance,10.0.0.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",201,0,1,10,0,0,27,2024-11-29,"[10, 0, 0, 27]",10.0.0.27,3.2008291785491876
bd7a0b78-a468-4f87-a25f-d9099cea1a88,3,Doctor,2024-11-17 20:46:05,GET,/patient/appointments/667,10.0.0.150,Mozilla/5.0 (X11; Linux x86_64),200,0,20,10,0,0,150,2024-11-17,"[10, 0, 0, 150]",10.0.0.150,3.2008291785491876
0f55782e-3167-4da2-a2a3-db5231aaa4cf,2,Doctor,2024-12-22 01:18:18,GET,/patient/insurance,10.0.0.63,Mozilla/5.0 (Windows NT 10.0; Win64; x64),201,0,1,10,0,0,63,2024-12-22,"[10, 0, 0, 63]",10.0.0.63,3.265036643479668
f1c1729f-f1af-401b-9957-4ef25c5b00c3,2,Doctor,2024-10-28 08:58:02,POST,/patient/labs/8326,10.0.0.144,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,8,10,0,0,144,2024-10-28,"[10, 0, 0, 144]",10.0.0.144,3.265036643479668
01cb532c-b9cf-4a5f-8e98-3d42dcd286a6,2,Doctor,2024-12-28 08:00:56,GET,/patient/appointments/cancel/633,10.0.0.169,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,8,10,0,0,169,2024-12-28,"[10, 0, 0, 169]",10.0.0.169,3.265036643479668
37ea2b1d-482e-44d4-9997-9db75e299105,2,Doctor,2024-12-19 06:20:18,GET,/patient/appointments/confirm/885,10.0.0.41,curl/7.68.0,304,0,6,10,0,0,41,2024-12-19,"[10, 0, 0, 41]",10.0.0.41,3.265036643479668
5dc3e6fc-f56d-46d1-8f0c-6810804e0e26,2,Doctor,2024-12-18 08:20:59,GET,/patient/labs/2469,10.0.0.14,curl/7.68.0,200,0,8,10,0,0,14,2024-12-18,"[10, 0, 0, 14]",10.0.0.14,3.265036643479668
3f56072b-3334-426a-8973-22b63fa45e39,3,Doctor,2024-12-02 01:16:43,GET,/patient/labs/3967,10.0.0.102,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,1,10,0,0,102,2024-12-02,"[10, 0, 0, 102]",10.0.0.102,3.2008291785491876
3a5c49ff-2b5c-4b5b-98ec-f531856477f1,3,Doctor,2024-12-20 05:55:41,GET,/lab/results/7831,10.0.0.205,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,5,10,0,0,205,2024-12-20,"[10, 0, 0, 205]",10.0.0.205,3.2008291785491876
5c437d38-f58a-413a-b713-cfaa7e209904,2,Doctor,2024-12-26 21:36:24,POST,/pharmacy/orders/8845,10.0.0.168,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,21,10,0,0,168,2024-12-26,"[10, 0, 0, 168]",10.0.0.168,3.265036643479668
43e8d6af-81b3-4d5c-83bd-5b4b36930409,3,Doctor,2024-11-28 22:42:37,GET,/pharmacy/refills/5594,10.0.0.150,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,22,10,0,0,150,2024-11-28,"[10, 0, 0, 150]",10.0.0.150,3.2008291785491876
25370dd7-5b24-413a-bc3c-abad8003ab8f,3,Doctor,2024-12-31 01:25:57,GET,/pharmacy/refills/6449,10.0.0.161,Python-urllib/3.9,200,0,1,10,0,0,161,2024-12-31,"[10, 0, 0, 161]",10.0.0.161,3.2008291785491876
57b11454-3c4e-469d-8dfe-4b60946b28fa,3,Doctor,2024-11-26 14:13:42,PUT,/billing/invoices/8414?export=true&limit=500,10.0.0.119,Mozilla/5.0 (X11; Linux x86_64),403,1,14,10,0,0,119,2024-11-26,"[10, 0, 0, 119]",10.0.0.119,3.2008291785491876
090bf0d6-856b-4dad-8bb8-92f4ba80051c,2,Doctor,2025-01-15 01:15:40,OPTIONS,/patient/appointments/confirm/998,10.0.0.125,Python-urllib/3.9,200,0,1,10,0,0,125,2025-01-15,"[10, 0, 0, 125]",10.0.0.125,3.265036643479668
5196ae24-ea19-480c-bb0f-ea5411697038,2,Doctor,2024-10-20 21:02:10,POST,/billing/invoices/3592?export=true&limit=500,10.0.0.115,Mozilla/5.0 (X11; Linux x86_64),200,0,21,10,0,0,115,2024-10-20,"[10, 0, 0, 115]",10.0.0.115,3.265036643479668
427b2ddd-43f3-4ad8-b446-f79b3fa0186f,3,Doctor,2025-01-06 05:34:46,GET,/claims/status/8183,10.0.0.73,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,5,10,0,0,73,2025-01-06,"[10, 0, 0, 73]",10.0.0.73,3.2008291785491876
c244d28e-9886-48ce-871e-5b85737dcf01,3,Doctor,2024-11-20 10:46:32,PATCH,/lab/tests/8215,10.0.0.245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",201,0,10,10,0,0,245,2024-11-20,"[10, 0, 0, 245]",10.0.0.245,3.2008291785491876
490f70c3-f58d-4afe-9590-f2fbb45c87b0,3,Doctor,2024-11-06 03:34:52,GET,/patient/appointments/674,10.0.0.95,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,3,10,0,0,95,2024-11-06,"[10, 0, 0, 95]",10.0.0.95,3.2008291785491876
8a30732b-9340-4a87-83e9-1fba560e56c0,2,Doctor,2024-12-21 22:12:28,GET,/pharmacy/orders/5630,10.0.0.177,curl/7.68.0,201,0,22,10,0,0,177,2024-12-21,"[10, 0, 0, 177]",10.0.0.177,3.265036643479668
7ddbd6da-9c55-4fee-9811-27635baeb7cf,3,Doctor,2024-10-22 10:57:12,GET,/patient/appointments/confirm/762,10.0.0.242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",201,0,10,10,0,0,242,2024-10-22,"[10, 0, 0, 242]",10.0.0.242,3.2008291785491876
eeb313c3-6f06-4ccd-8cd6-a2d0d168ba9a,2,Doctor,2024-12-04 23:35:06,POST,/lab/results/7991,10.0.0.135,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,23,10,0,0,135,2024-12-04,"[10, 0, 0, 135]",10.0.0.135,3.265036643479668
44cb84d5-26f1-48bc-bbb4-dbb18f2a985e,3,Doctor,2024-11-11 11:46:09,GET,/pharmacy/orders/9467,10.0.0.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,11,10,0,0,25,2024-11-11,"[10, 0, 0, 25]",10.0.0.25,3.2008291785491876
3e878235-53f8-49c6-ab4a-e0527a930f24,3,Doctor,2024-11-28 09:58:38,POST,/pharmacy/orders/8185,10.0.0.176,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0,9,10,0,0,176,2024-11-28,"[10, 0, 0, 176]",10.0.0.176,3.2008291785491876
d440267e-a147-4d02-ad08-fe09e572dfe6,3,Doctor,2025-01-07 05:10:48,GET,/patient/appointments/cancel/859,10.0.0.205,curl/7.68.0,302,0,5,10,0,0,205,2025-01-07,"[10, 0, 0, 205]",10.0.0.205,3.2008291785491876
e8584b8a-08a6-4f12-a93a-84e79d300972,2,Doctor,2024-12-18 04:48:45,GET,/claims/status/6880,10.0.0.115,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),200,0,4,10,0,0,115,2024-12-18,"[10, 0, 0, 115]",10.0.0.115,3.265036643479668
a37ef24c-bdd7-4145-ab24-86c6241a60d2,2,Doctor,2024-12-19 03:06:06,GET,/patient/appointments/confirm/936,10.0.0.224,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",200,0,3,10,0,0,224,2024-12-19,"[10, 0, 0, 224]",10.0.0.224,3.265036643479668
4d27ee65-b53d-4145-8864-1f1fe232cb49,3,Doctor,2024-11-04 06:22:05,GET,/patient/appointments/confirm/698,10.0.0.129,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),200,0,6,10,0,0,129,2024-11-04,"[10, 0, 0, 129]",10.0.0.129,3.2008291785491876
3dcacbb8-32ca-493a-985f-b8ec88b4791e,2,Doctor,2025-01-17 03:55:59,GET,/patient/labs/4425,10.0.0.242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",302,0,3,10,0,0,242,2025-01-17,"[10, 0, 0, 242]",10.0.0.242,3.265036643479668
50f3f93d-a0e6-4d8d-b045-292181cb7e17,2,Doctor,2024-12-16 13:33:06,PUT,/inventory/items/5688?export=true&limit=300,10.0.0.65,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1,13,10,0,0,65,2024-12-16,"[10, 0, 0, 65]",10.0.0.65,3.265036643479668
d91066e3-0fb7-4b90-9514-5b62277a350c,3,Doctor,2024-12-18 12:29:25,GET,/patient/appointments/901,10.0.0.36,Python-urllib/3.9,200,0,12,10,0,0,36,2024-12-18,"[10, 0, 0, 36]",10.0.0.36,3.2008291785491876
570d386f-6af6-4013-9793-519607b2579c,2,Doctor,2024-11-08 19:34:38,GET,/billing/invoices/6065?export=true&limit=500,10.0.0.243,curl/7.68.0,201,0,19,10,0,0,243,2024-11-08,"[10, 0, 0, 243]",10.0.0.243,3.265036643479668
f7cadb37-db4b-486c-8640-5b1c446b0b52,2,Doctor,2024-11-26 06:43:02,GET,/lab/tests/8356,10.0.0.207,Python-urllib/3.9,200,0,6,10,0,0,207,2024-11-26,"[10, 0, 0, 207]",10.0.0.207,3.265036643479668
a6cfeff8-ab1b-45ef-be27-9b52665cc10d,3,Doctor,2024-11-21 00:52:48,POST,/patient/labs/7160,10.0.0.48,Python-urllib/3.9,200,0,0,10,0,0,48,2024-11-21,"[10, 0, 0, 48]",10.0.0.48,3.2008291785491876
